services,date,time,ride_status,source,destination,duration,ride_id,distance,ride_charge,misc_charge,total_fare,payment_method,booking_datetime,service_type_clean,source_clean,destination_clean,payment_method_clean,is_completed,is_cancelled,booking_date,hour,day_of_week,day_of_week_num,is_weekend,month,month_name,week_of_year,time_period,route,distance_bucket,duration_bucket,fare_bucket,fare_per_km
bike,2024-07-18,16:15:15.674058,completed,MG Road Court,Koramangala 7th Block Lane,90,RD7340077684342436,45.23,115.68,12.09,127.77,GPay,2024-07-18 16:15:15.674058,bike,mg road court,koramangala 7th block lane,gpay,1,0,2024-07-18,16,Thursday,3,False,7,July,29,Evening Peak,mg road court → koramangala 7th block lane,Very Long (>15 km),Very Long (>60 min),Low Fare,2.8248949812071635
parcel,2024-07-19,01:16:52.674058,completed,Electronic City Colony,Koramangala 4th Block Boulevard,24,RD8674736355338360,5.17,240.38,32.43,272.81,Paytm,2024-07-19 01:16:52.674058,parcel,electronic city colony,koramangala 4th block boulevard,paytm,1,0,2024-07-19,1,Friday,4,False,7,July,29,Late Night,electronic city colony → koramangala 4th block boulevard,Medium (3–7 km),Medium (15–30 min),Low Fare,52.767891682785304
auto,2024-08-14,15:28:46.674058,cancelled,Nagawara Landing,Kothanur Esplanade,32,RD3529080392253618,6.96,,,,,2024-08-14 15:28:46.674058,auto,nagawara landing,kothanur esplanade,,0,1,2024-08-14,15,Wednesday,2,False,8,August,33,Daytime,nagawara landing → kothanur esplanade,Medium (3–7 km),Long (30–60 min),,
cab economy,2024-06-19,00:43:18.674058,completed,Ulsoor Quarry,Electronic City 2nd Stage,105,RD7098322181638638,31.64,228.27,23.73,252.0,QR scan,2024-06-19 00:43:18.674058,cab economy,ulsoor quarry,electronic city 2nd stage,qr scan,1,0,2024-06-19,0,Wednesday,2,False,6,June,25,Late Night,ulsoor quarry → electronic city 2nd stage,Very Long (>15 km),Very Long (>60 min),Low Fare,7.964601769911504
cab economy,2024-07-17,16:37:20.674058,completed,Koramangala 4th Block 2nd Stage,Chikkabellandur Station,21,RD2950516992873716,7.51,354.26,39.26,393.52,Paytm,2024-07-17 16:37:20.674058,cab economy,koramangala 4th block 2nd stage,chikkabellandur station,paytm,1,0,2024-07-17,16,Wednesday,2,False,7,July,29,Evening Peak,koramangala 4th block 2nd stage → chikkabellandur station,Long (7–15 km),Medium (15–30 min),Medium-Low Fare,52.39946737683089
auto,2024-06-20,08:39:36.674058,completed,Ramnagar Estate,Hulimavu Track,97,RD1590890593215699,33.14,339.68,13.81,353.49,GPay,2024-06-20 08:39:36.674058,auto,ramnagar estate,hulimavu track,gpay,1,0,2024-06-20,8,Thursday,3,False,6,June,25,Morning Peak,ramnagar estate → hulimavu track,Very Long (>15 km),Very Long (>60 min),Medium-Low Fare,10.666566083283042
cab economy,2024-08-02,05:35:18.674058,cancelled,Yelahanka New Town Court,Adugodi Viewpoint,14,RD4855400232734137,6.21,,,,,2024-08-02 05:35:18.674058,cab economy,yelahanka new town court,adugodi viewpoint,,0,1,2024-08-02,5,Friday,4,False,8,August,31,Late Night,yelahanka new town court → adugodi viewpoint,Medium (3–7 km),Short (≤15 min),,
auto,2024-06-25,02:56:41.674058,completed,Nelamangala Arc,Malleshwaram Layout,61,RD3384629161138862,41.86,702.37,9.17,711.54,GPay,2024-06-25 02:56:41.674058,auto,nelamangala arc,malleshwaram layout,gpay,1,0,2024-06-25,2,Tuesday,1,False,6,June,26,Late Night,nelamangala arc → malleshwaram layout,Very Long (>15 km),Very Long (>60 min),Medium-High Fare,16.998088867654083
auto,2024-08-04,02:12:17.674058,completed,Kalena Agrahara Drive,Malleshwaram Place,72,RD3286245690483025,4.96,851.44,23.97,875.4100000000001,Amazon Pay,2024-08-04 02:12:17.674058,auto,kalena agrahara drive,malleshwaram place,amazon pay,1,0,2024-08-04,2,Sunday,6,True,8,August,31,Late Night,kalena agrahara drive → malleshwaram place,Medium (3–7 km),Very Long (>60 min),High Fare,176.49395161290323
auto,2024-06-22,16:16:26.674058,cancelled,Giri Nagar Bay,Kothaguda Dam,19,RD8275633887223107,25.18,,,,,2024-06-22 16:16:26.674058,auto,giri nagar bay,kothaguda dam,,0,1,2024-06-22,16,Saturday,5,True,6,June,25,Evening Peak,giri nagar bay → kothaguda dam,Very Long (>15 km),Medium (15–30 min),,
cab economy,2024-07-13,00:13:07.674058,completed,BTM 2nd Stage Court,HRBR Layout Heights,58,RD6698835837909652,20.9,77.26,23.52,100.78,GPay,2024-07-13 00:13:07.674058,cab economy,btm 2nd stage court,hrbr layout heights,gpay,1,0,2024-07-13,0,Saturday,5,True,7,July,28,Late Night,btm 2nd stage court → hrbr layout heights,Very Long (>15 km),Long (30–60 min),Low Fare,4.8220095693779905
bike,2024-08-01,06:29:56.674058,completed,Subramanyapura Grove,Thanisandra Square,27,RD0193780571061075,33.22,496.83,23.32,520.15,Amazon Pay,2024-08-01 06:29:56.674058,bike,subramanyapura grove,thanisandra square,amazon pay,1,0,2024-08-01,6,Thursday,3,False,8,August,31,Morning Peak,subramanyapura grove → thanisandra square,Very Long (>15 km),Medium (15–30 min),Medium-Low Fare,15.657736303431667
auto,2024-07-14,14:40:18.674058,completed,Frazer Town Place,Doddakannelli Square,57,RD2374467606999408,34.21,193.92,5.35,199.27,Paytm,2024-07-14 14:40:18.674058,auto,frazer town place,doddakannelli square,paytm,1,0,2024-07-14,14,Sunday,6,True,7,July,28,Daytime,frazer town place → doddakannelli square,Very Long (>15 km),Long (30–60 min),Low Fare,5.82490499853844
cab economy,2024-06-20,13:17:06.674058,cancelled,Horamavu Banaswadi Trail,Magadi Road Pier,99,RD2190620340149927,49.12,,,,,2024-06-20 13:17:06.674058,cab economy,horamavu banaswadi trail,magadi road pier,,0,1,2024-06-20,13,Thursday,3,False,6,June,25,Daytime,horamavu banaswadi trail → magadi road pier,Very Long (>15 km),Very Long (>60 min),,
bike lite,2024-08-08,18:29:26.674058,completed,BTM 2nd Stage Woods,Kaggalipura Estate,71,RD1574304540794324,15.08,401.67,13.21,414.88,Amazon Pay,2024-08-08 18:29:26.674058,bike lite,btm 2nd stage woods,kaggalipura estate,amazon pay,1,0,2024-08-08,18,Thursday,3,False,8,August,32,Evening Peak,btm 2nd stage woods → kaggalipura estate,Very Long (>15 km),Very Long (>60 min),Medium-Low Fare,27.511936339522546
bike,2024-07-08,20:11:08.674058,completed,Kothanur Plaza,Vasanth Nagar Extension,78,RD9715500236699586,15.45,584.74,2.67,587.41,Amazon Pay,2024-07-08 20:11:08.674058,bike,kothanur plaza,vasanth nagar extension,amazon pay,1,0,2024-07-08,20,Monday,0,False,7,July,28,Night,kothanur plaza → vasanth nagar extension,Very Long (>15 km),Very Long (>60 min),Medium-High Fare,38.020064724919095
bike,2024-07-27,19:31:23.674058,completed,Vasanth Nagar Arc,Dasarahalli 2nd Stage,22,RD8868396977561622,27.82,350.52,38.82,389.34,Paytm,2024-07-27 19:31:23.674058,bike,vasanth nagar arc,dasarahalli 2nd stage,paytm,1,0,2024-07-27,19,Saturday,5,True,7,July,30,Evening Peak,vasanth nagar arc → dasarahalli 2nd stage,Very Long (>15 km),Medium (15–30 min),Medium-Low Fare,13.994967649173256
auto,2024-07-26,23:36:41.674058,completed,Harohalli Estate,Giri Nagar Village,102,RD4782377343596764,38.29,537.28,31.89,569.17,QR scan,2024-07-26 23:36:41.674058,auto,harohalli estate,giri nagar village,qr scan,1,0,2024-07-26,23,Friday,4,False,7,July,30,Night,harohalli estate → giri nagar village,Very Long (>15 km),Very Long (>60 min),Medium-High Fare,14.86471663619744
bike,2024-07-24,06:36:46.674058,completed,JP Nagar Heights,Doddanekundi District,74,RD4700934112757899,8.57,380.63,33.18,413.81,Paytm,2024-07-24 06:36:46.674058,bike,jp nagar heights,doddanekundi district,paytm,1,0,2024-07-24,6,Wednesday,2,False,7,July,30,Morning Peak,jp nagar heights → doddanekundi district,Long (7–15 km),Very Long (>60 min),Medium-Low Fare,48.28588098016336
cab economy,2024-07-08,20:52:57.674058,completed,HRBR Layout Fields,Agara 2nd Block,51,RD3977873455570563,9.79,391.14,37.53,428.67,Amazon Pay,2024-07-08 20:52:57.674058,cab economy,hrbr layout fields,agara 2nd block,amazon pay,1,0,2024-07-08,20,Monday,0,False,7,July,28,Night,hrbr layout fields → agara 2nd block,Long (7–15 km),Long (30–60 min),Medium-Low Fare,43.78651685393259
cab economy,2024-07-07,23:31:40.674058,completed,Kasavanahalli Bay,RT Nagar Quadrant,37,RD6666850284996463,5.69,201.68,26.96,228.64,QR scan,2024-07-07 23:31:40.674058,cab economy,kasavanahalli bay,rt nagar quadrant,qr scan,1,0,2024-07-07,23,Sunday,6,True,7,July,27,Night,kasavanahalli bay → rt nagar quadrant,Medium (3–7 km),Long (30–60 min),Low Fare,40.18277680140597
auto,2024-06-19,13:16:17.674058,cancelled,HRBR Layout Enclave,Hosur Sarjapur Road Layout Boulevard,17,RD0544823691425097,21.35,,,,,2024-06-19 13:16:17.674058,auto,hrbr layout enclave,hosur sarjapur road layout boulevard,,0,1,2024-06-19,13,Wednesday,2,False,6,June,25,Daytime,hrbr layout enclave → hosur sarjapur road layout boulevard,Very Long (>15 km),Medium (15–30 min),,
cab economy,2024-06-18,14:28:55.674058,completed,Bhadrappa Layout Layout,Anekal Colony,50,RD4263699649677548,15.45,522.61,3.85,526.46,Amazon Pay,2024-06-18 14:28:55.674058,cab economy,bhadrappa layout layout,anekal colony,amazon pay,1,0,2024-06-18,14,Tuesday,1,False,6,June,25,Daytime,bhadrappa layout layout → anekal colony,Very Long (>15 km),Long (30–60 min),Medium-Low Fare,34.07508090614887
auto,2024-08-11,01:02:15.674058,cancelled,Kalena Agrahara Farms,Vidyaranyapura Layout,65,RD8188524794868255,39.83,,,,,2024-08-11 01:02:15.674058,auto,kalena agrahara farms,vidyaranyapura layout,,0,1,2024-08-11,1,Sunday,6,True,8,August,32,Late Night,kalena agrahara farms → vidyaranyapura layout,Very Long (>15 km),Very Long (>60 min),,
bike,2024-06-20,22:51:55.674058,cancelled,Madivala 5th Stage,Chikkabellandur Valley,44,RD6563631073779827,35.37,,,,,2024-06-20 22:51:55.674058,bike,madivala 5th stage,chikkabellandur valley,,0,1,2024-06-20,22,Thursday,3,False,6,June,25,Night,madivala 5th stage → chikkabellandur valley,Very Long (>15 km),Long (30–60 min),,
cab economy,2024-07-14,10:28:25.674058,cancelled,Nagwara Dam,BTM 2nd Stage 6th Block,68,RD1340702385157542,8.28,,,,,2024-07-14 10:28:25.674058,cab economy,nagwara dam,btm 2nd stage 6th block,,0,1,2024-07-14,10,Sunday,6,True,7,July,28,Daytime,nagwara dam → btm 2nd stage 6th block,Long (7–15 km),Very Long (>60 min),,
bike,2024-06-25,09:40:17.674058,completed,Bellandur Passage,Nagarbhavi Close,29,RD6970892865372196,19.53,166.55,0.56,167.11,GPay,2024-06-25 09:40:17.674058,bike,bellandur passage,nagarbhavi close,gpay,1,0,2024-06-25,9,Tuesday,1,False,6,June,26,Morning Peak,bellandur passage → nagarbhavi close,Very Long (>15 km),Medium (15–30 min),Low Fare,8.55657962109575
parcel,2024-07-23,05:02:01.674058,completed,Dodda Banaswadi Summit,Nelamangala Heights,24,RD1641333416688890,34.4,917.1,48.0,965.1,QR scan,2024-07-23 05:02:01.674058,parcel,dodda banaswadi summit,nelamangala heights,qr scan,1,0,2024-07-23,5,Tuesday,1,False,7,July,30,Late Night,dodda banaswadi summit → nelamangala heights,Very Long (>15 km),Medium (15–30 min),High Fare,28.055232558139537
auto,2024-08-16,18:57:59.674058,completed,Balagere Landing,Ramamurthy Nagar Village,63,RD6450395219867750,1.58,997.15,30.05,1027.2,GPay,2024-08-16 18:57:59.674058,auto,balagere landing,ramamurthy nagar village,gpay,1,0,2024-08-16,18,Friday,4,False,8,August,33,Evening Peak,balagere landing → ramamurthy nagar village,Short (≤3 km),Very Long (>60 min),High Fare,650.126582278481
auto,2024-07-27,22:30:52.674058,completed,Anjanapura Way,Vasanth Nagar Cutting,58,RD5499865453255908,45.26,108.3,27.93,136.23,QR scan,2024-07-27 22:30:52.674058,auto,anjanapura way,vasanth nagar cutting,qr scan,1,0,2024-07-27,22,Saturday,5,True,7,July,30,Night,anjanapura way → vasanth nagar cutting,Very Long (>15 km),Long (30–60 min),Low Fare,3.0099425541316833
bike,2024-06-28,09:41:12.674058,completed,Hosur Yard,Agrahara Layout Pier,82,RD9603052882382945,25.7,412.83,27.35,440.18,Paytm,2024-06-28 09:41:12.674058,bike,hosur yard,agrahara layout pier,paytm,1,0,2024-06-28,9,Friday,4,False,6,June,26,Morning Peak,hosur yard → agrahara layout pier,Very Long (>15 km),Very Long (>60 min),Medium-Low Fare,17.12762645914397
auto,2024-07-22,03:56:29.674058,completed,Kasavanahalli Yard,Kalena Agrahara Mews,101,RD0912719118366778,20.95,119.39,38.59,157.98000000000002,QR scan,2024-07-22 03:56:29.674058,auto,kasavanahalli yard,kalena agrahara mews,qr scan,1,0,2024-07-22,3,Monday,0,False,7,July,30,Late Night,kasavanahalli yard → kalena agrahara mews,Very Long (>15 km),Very Long (>60 min),Low Fare,7.5408114558472565
cab economy,2024-08-16,14:21:08.674058,completed,Indiranagar Circle,HRBR Layout Colony,80,RD3111787061168502,23.07,955.93,49.76,1005.69,QR scan,2024-08-16 14:21:08.674058,cab economy,indiranagar circle,hrbr layout colony,qr scan,1,0,2024-08-16,14,Friday,4,False,8,August,33,Daytime,indiranagar circle → hrbr layout colony,Very Long (>15 km),Very Long (>60 min),High Fare,43.592977893368015
bike,2024-07-21,08:34:01.674058,completed,Ulsoor Quarters,Malleshwaram 6th Block,13,RD2083377635069970,9.51,881.1,28.69,909.79,QR scan,2024-07-21 08:34:01.674058,bike,ulsoor quarters,malleshwaram 6th block,qr scan,1,0,2024-07-21,8,Sunday,6,True,7,July,29,Morning Peak,ulsoor quarters → malleshwaram 6th block,Long (7–15 km),Short (≤15 min),High Fare,95.66666666666667
auto,2024-07-02,12:09:21.674058,completed,Hennur Road Station,Bommanahalli Bridge,116,RD1738192729189531,24.02,597.32,42.69,640.01,QR scan,2024-07-02 12:09:21.674058,auto,hennur road station,bommanahalli bridge,qr scan,1,0,2024-07-02,12,Tuesday,1,False,7,July,27,Daytime,hennur road station → bommanahalli bridge,Very Long (>15 km),Very Long (>60 min),Medium-High Fare,26.64487926727727
auto,2024-06-26,00:14:33.674058,completed,Dooravani Nagar Landing,Nayandahalli Sector,11,RD1734919861292891,2.87,290.69,7.54,298.23,Paytm,2024-06-26 00:14:33.674058,auto,dooravani nagar landing,nayandahalli sector,paytm,1,0,2024-06-26,0,Wednesday,2,False,6,June,26,Late Night,dooravani nagar landing → nayandahalli sector,Short (≤3 km),Short (≤15 min),Low Fare,103.91289198606272
bike,2024-07-06,19:15:55.674058,completed,Balagere Arc,Peenya Layout,77,RD7987659755693944,31.25,279.93,13.14,293.07,Paytm,2024-07-06 19:15:55.674058,bike,balagere arc,peenya layout,paytm,1,0,2024-07-06,19,Saturday,5,True,7,July,27,Evening Peak,balagere arc → peenya layout,Very Long (>15 km),Very Long (>60 min),Low Fare,9.37824
parcel,2024-07-23,11:58:39.674058,completed,Sadashiva Nagar Court,HRBR Layout Park,18,RD7304284349093659,21.02,856.36,46.94,903.3,QR scan,2024-07-23 11:58:39.674058,parcel,sadashiva nagar court,hrbr layout park,qr scan,1,0,2024-07-23,11,Tuesday,1,False,7,July,30,Daytime,sadashiva nagar court → hrbr layout park,Very Long (>15 km),Medium (15–30 min),High Fare,42.973358705994286
bike,2024-08-13,03:28:34.674058,completed,VV Puram Woods,Ashok Nagar Bridge,113,RD3767726872663595,41.27,204.59,46.39,250.98,QR scan,2024-08-13 03:28:34.674058,bike,vv puram woods,ashok nagar bridge,qr scan,1,0,2024-08-13,3,Tuesday,1,False,8,August,33,Late Night,vv puram woods → ashok nagar bridge,Very Long (>15 km),Very Long (>60 min),Low Fare,6.081415071480493
auto,2024-07-18,13:27:47.674058,completed,Sahakar Nagar Loop,Koramangala Cut,60,RD1277591073879930,18.48,950.36,38.64,989.0,Amazon Pay,2024-07-18 13:27:47.674058,auto,sahakar nagar loop,koramangala cut,amazon pay,1,0,2024-07-18,13,Thursday,3,False,7,July,29,Daytime,sahakar nagar loop → koramangala cut,Very Long (>15 km),Long (30–60 min),High Fare,53.51731601731601
auto,2024-08-15,20:20:06.674058,completed,HRBR Layout Cut,Kothanur Vista,35,RD2155263374915209,49.94,114.5,42.82,157.32,QR scan,2024-08-15 20:20:06.674058,auto,hrbr layout cut,kothanur vista,qr scan,1,0,2024-08-15,20,Thursday,3,False,8,August,33,Night,hrbr layout cut → kothanur vista,Very Long (>15 km),Long (30–60 min),Low Fare,3.1501802162595114
bike,2024-07-04,12:52:23.674058,completed,Madivala Crescent,Kudlu Gate Landing,97,RD3768848352519672,28.68,360.94,15.78,376.72,QR scan,2024-07-04 12:52:23.674058,bike,madivala crescent,kudlu gate landing,qr scan,1,0,2024-07-04,12,Thursday,3,False,7,July,27,Daytime,madivala crescent → kudlu gate landing,Very Long (>15 km),Very Long (>60 min),Medium-Low Fare,13.135285913528593
auto,2024-08-16,14:47:58.674058,cancelled,Devarachikkanahalli Lane,Banerghatta Road 3rd Block,30,RD1376978344556181,16.84,,,,,2024-08-16 14:47:58.674058,auto,devarachikkanahalli lane,banerghatta road 3rd block,,0,1,2024-08-16,14,Friday,4,False,8,August,33,Daytime,devarachikkanahalli lane → banerghatta road 3rd block,Very Long (>15 km),Medium (15–30 min),,
auto,2024-08-07,20:05:05.674058,completed,Indiranagar Landing,Byatarayanapura Pass,88,RD6165078118662943,49.32,455.16,21.84,477.0,Amazon Pay,2024-08-07 20:05:05.674058,auto,indiranagar landing,byatarayanapura pass,amazon pay,1,0,2024-08-07,20,Wednesday,2,False,8,August,32,Night,indiranagar landing → byatarayanapura pass,Very Long (>15 km),Very Long (>60 min),Medium-Low Fare,9.671532846715328
parcel,2024-07-31,16:58:34.674058,completed,Ulsoor Loop,Rachenahalli Circle,113,RD4100465464071942,25.15,97.29,37.12,134.41,Amazon Pay,2024-07-31 16:58:34.674058,parcel,ulsoor loop,rachenahalli circle,amazon pay,1,0,2024-07-31,16,Wednesday,2,False,7,July,31,Evening Peak,ulsoor loop → rachenahalli circle,Very Long (>15 km),Very Long (>60 min),Low Fare,5.344333996023857
auto,2024-06-19,10:17:48.674058,completed,Munnekollal Square,Ramamurthy Nagar Ridge,32,RD9321633866790210,18.56,909.07,5.32,914.39,Amazon Pay,2024-06-19 10:17:48.674058,auto,munnekollal square,ramamurthy nagar ridge,amazon pay,1,0,2024-06-19,10,Wednesday,2,False,6,June,25,Daytime,munnekollal square → ramamurthy nagar ridge,Very Long (>15 km),Long (30–60 min),High Fare,49.2667025862069
parcel,2024-07-18,17:28:44.674058,completed,BTM Layout Sector,Kasavanahalli Cross,27,RD1809736503673627,41.56,807.53,7.44,814.97,QR scan,2024-07-18 17:28:44.674058,parcel,btm layout sector,kasavanahalli cross,qr scan,1,0,2024-07-18,17,Thursday,3,False,7,July,29,Evening Peak,btm layout sector → kasavanahalli cross,Very Long (>15 km),Medium (15–30 min),High Fare,19.609480269489893
cab economy,2024-07-31,06:06:16.674058,cancelled,Kaval Byrasandra Park,Seshadripuram Quarters,89,RD9478020203140600,5.94,,,,,2024-07-31 06:06:16.674058,cab economy,kaval byrasandra park,seshadripuram quarters,,0,1,2024-07-31,6,Wednesday,2,False,7,July,31,Morning Peak,kaval byrasandra park → seshadripuram quarters,Medium (3–7 km),Very Long (>60 min),,
bike,2024-07-21,04:19:42.674058,completed,RT Nagar Way,Balagere Estate,47,RD1465165247744189,9.24,901.07,48.48,949.55,QR scan,2024-07-21 04:19:42.674058,bike,rt nagar way,balagere estate,qr scan,1,0,2024-07-21,4,Sunday,6,True,7,July,29,Late Night,rt nagar way → balagere estate,Long (7–15 km),Long (30–60 min),High Fare,102.7651515151515
bike,2024-08-13,02:59:08.674058,completed,Jayanagar Road,Basaveshwaranagar 5th Stage,57,RD1146556524388472,44.0,229.1,49.76,278.86,Paytm,2024-08-13 02:59:08.674058,bike,jayanagar road,basaveshwaranagar 5th stage,paytm,1,0,2024-08-13,2,Tuesday,1,False,8,August,33,Late Night,jayanagar road → basaveshwaranagar 5th stage,Very Long (>15 km),Long (30–60 min),Low Fare,6.337727272727273
bike,2024-07-12,16:49:24.674058,completed,Koramangala 6th Block Summit,Byatarayanapura Vista,34,RD6301256614882940,4.06,668.11,37.97,706.08,Paytm,2024-07-12 16:49:24.674058,bike,koramangala 6th block summit,byatarayanapura vista,paytm,1,0,2024-07-12,16,Friday,4,False,7,July,28,Evening Peak,koramangala 6th block summit → byatarayanapura vista,Medium (3–7 km),Long (30–60 min),Medium-High Fare,173.91133004926112
bike,2024-06-22,02:55:20.674058,completed,BTM Layout 6th Stage,Billekahalli Run,19,RD0816870395996999,36.28,947.21,10.9,958.11,QR scan,2024-06-22 02:55:20.674058,bike,btm layout 6th stage,billekahalli run,qr scan,1,0,2024-06-22,2,Saturday,5,True,6,June,25,Late Night,btm layout 6th stage → billekahalli run,Very Long (>15 km),Medium (15–30 min),High Fare,26.408765159867695
